"ZIP","Date","offCat","planeX","planeY","GPS"
"11434",2015-04-23,"MISDEMEANOR",1046315,187088,"(40.679980738, -73.776233907)"
"11233",2015-04-23,"VIOLATION",1007524,188555,"(40.684194302, -73.916084746)"
"10474",2015-04-23,"FELONY",1014904,235891,"(40.814097108, -73.889259693)"
"10459",2015-04-23,"MISDEMEANOR",1014588,242096,"(40.831129157, -73.890373232)"
"11433",2015-04-23,"MISDEMEANOR",1039318,196300,"(40.705311783, -73.801385312)"
"11433",2015-04-23,"MISDEMEANOR",1039318,196300,"(40.705311783, -73.801385312)"
"11216",2015-04-23,"MISDEMEANOR",996110,184938,"(40.674289108, -73.957245403)"
"10454",2015-04-23,"MISDEMEANOR",1008343,233456,"(40.80743404, -73.912970923)"
"10040",2015-04-23,"FELONY",1002296,251465,"(40.856877982, -73.934765894)"
"11204",2015-04-23,"MISDEMEANOR",990817,167525,"(40.626499707, -73.976343948)"
"10455",2015-04-23,"FELONY",1007154,236370,"(40.81543532, -73.917255972)"
"11691",2015-04-23,"MISDEMEANOR",1055093,161616,"(40.609999978, -73.744853591)"
"10462",2015-04-23,"MISDEMEANOR",1020929,254201,"(40.864329724, -73.867393455)"
"10014",2015-04-23,"FELONY",983279,206352,"(40.733073405, -74.003505052)"
"10014",2015-04-23,"FELONY",983279,206352,"(40.733073405, -74.003505052)"
"10037",2015-04-23,"FELONY",1000094,235856,"(40.814040017, -73.9427629)"
"10458",2015-04-23,"MISDEMEANOR",1014631,253884,"(40.863483578, -73.89016444)"
"11419",2015-04-23,"VIOLATION",1030963,188253,"(40.68327272, -73.831575374)"
"10454",2015-04-23,"FELONY",1005559,233766,"(40.808292057, -73.923026506)"
"11377",2015-04-23,"MISDEMEANOR",1007091,218430,"(40.766195024, -73.917544579)"
"11226",2015-04-23,"MISDEMEANOR",998470,173632,"(40.643253147, -73.948761296)"
"11226",2015-04-23,"MISDEMEANOR",998470,173632,"(40.643253147, -73.948761296)"
"11212",2015-04-23,"FELONY",1005525,181441,"(40.664673007, -73.923314788)"
"11207",2015-04-23,"VIOLATION",1018309,183847,"(40.67123699, -73.877222202)"
"10310",2015-04-23,"VIOLATION",947830,171367,"(40.63697274, -74.131224442)"
"10457",2015-04-23,"MISDEMEANOR",1009331,250025,"(40.852908431, -73.909340056)"
"11237",2015-04-23,"FELONY",1009382,199651,"(40.714645141, -73.909344146)"
"10455",2015-04-23,"MISDEMEANOR",1012802,236024,"(40.814469199, -73.896852882)"
"11226",2015-04-23,"FELONY",996870,173501,"(40.642896005, -73.954526958)"
"10019",2015-04-23,"MISDEMEANOR",989064,218736,"(40.767063109, -73.982622505)"
"10019",2015-04-23,"MISDEMEANOR",989064,218736,"(40.767063109, -73.982622505)"
"10468",2015-04-23,"MISDEMEANOR",1011134,253597,"(40.862707191, -73.902808351)"
"10468",2015-04-23,"MISDEMEANOR",1011134,253597,"(40.862707191, -73.902808351)"
"11368",2015-04-23,"MISDEMEANOR",1021469,213155,"(40.751667675, -73.865668724)"
"10454",2015-04-23,"VIOLATION",1004904,234287,"(40.809723613, -73.925390972)"
"11372",2015-04-23,"MISDEMEANOR",1013678,212464,"(40.749800416, -73.893791394)"
"10310",2015-04-23,"VIOLATION",953244,172412,"(40.639861647, -74.111722367)"
"11201",2015-04-23,"MISDEMEANOR",989291,192796,"(40.695864034, -73.981822445)"
"10031",2015-04-23,"MISDEMEANOR",998261,240974,"(40.828090579, -73.94937417)"
"10452",2015-04-23,"MISDEMEANOR",1003908,243013,"(40.833676285, -73.928963358)"
"10312",2015-04-23,"MISDEMEANOR",941063,144361,"(40.562816439, -74.155433559)"
"10027",2015-04-23,"MISDEMEANOR",998300,239123,"(40.823010048, -73.949237122)"
"10460",2015-04-23,"FELONY",1014729,251064,"(40.855743191, -73.889822962)"
"10467",2015-04-23,"VIOLATION",1023568,265782,"(40.896104576, -73.857784547)"
"10475",2015-04-23,"MISDEMEANOR",1030003,261771,"(40.885064646, -73.834536001)"
"10026",2015-04-23,"MISDEMEANOR",997706,234802,"(40.81115104, -73.951391978)"
"10027",2015-04-23,"MISDEMEANOR",997098,237847,"(40.819509618, -73.953582535)"
"11370",2015-04-23,"FELONY",1016268,227533,"(40.791151867, -73.884371919)"
"11692",2015-04-23,"MISDEMEANOR",1044122,155673,"(40.593768616, -73.7844192)"
"11412",2015-04-23,"MISDEMEANOR",1052151,193948,"(40.698766949, -73.75512391)"
"10027",2015-04-23,"MISDEMEANOR",997290,239089,"(40.822918276, -73.952886438)"
"10462",2015-04-23,"MISDEMEANOR",1022084,251879,"(40.857951666, -73.863230822)"
"11233",2015-04-23,"FELONY",1010287,186518,"(40.678595507, -73.906130355)"
"10036",2015-04-23,"FELONY",988451,217993,"(40.765024079, -73.98483595)"
"10031",2015-04-23,"MISDEMEANOR",998062,239254,"(40.823369981, -73.950096775)"
"10454",2015-04-23,"MISDEMEANOR",1007223,233484,"(40.807513876, -73.917016572)"
"10036",2015-04-23,"MISDEMEANOR",985537,214230,"(40.75469651, -73.995356133)"
"11434",2015-04-23,"MISDEMEANOR",1044430,188652,"(40.684286567, -73.783016041)"
"11221",2015-04-23,"FELONY",1003532,190681,"(40.69003928, -73.930472204)"
"10031",2015-04-23,"MISDEMEANOR",998694,241624,"(40.829873945, -73.94780817)"
"10453",2015-04-23,"FELONY",1011487,252148,"(40.858729042, -73.901538048)"
"10452",2015-04-23,"MISDEMEANOR",1006552,245600,"(40.840770568, -73.919400141)"
"11228",2015-04-23,"FELONY",976973,165704,"(40.621500886, -74.026214732)"
"10031",2015-04-23,"MISDEMEANOR",998060,240479,"(40.826732261, -73.950101481)"
"10023",2015-04-23,"VIOLATION",988598,223982,"(40.781462248, -73.984301409)"
"11221",2015-04-23,"MISDEMEANOR",1003086,190886,"(40.690602918, -73.932079869)"
"10026",2015-04-23,"MISDEMEANOR",998954,233791,"(40.808374136, -73.946885823)"
"10459",2015-04-23,"VIOLATION",1015301,240080,"(40.825593338, -73.887806096)"
"11354",2015-04-23,"MISDEMEANOR",1033537,217972,"(40.764830055, -73.822077072)"
"10031",2015-04-23,"MISDEMEANOR",998004,240509,"(40.82681469, -73.950303765)"
"11233",2015-04-23,"MISDEMEANOR",1008709,188190,"(40.683189266, -73.91181344)"
"11207",2015-04-23,"MISDEMEANOR",1014519,182528,"(40.6676304, -73.890890675)"
"11207",2015-04-23,"MISDEMEANOR",1014519,182528,"(40.6676304, -73.890890675)"
"11693",2015-04-23,"MISDEMEANOR",1035354,152907,"(40.586231405, -73.816011121)"
"11429",2015-04-23,"FELONY",1054429,199737,"(40.714638552, -73.746848263)"
"11231",2015-04-23,"MISDEMEANOR",982408,185878,"(40.676876948, -74.006642227)"
"10121",2015-04-23,"FELONY",986650,212527,"(40.750021973, -73.991339463)"
"10467",2015-04-23,"MISDEMEANOR",1023916,262006,"(40.885739104, -73.856548167)"
"10467",2015-04-23,"MISDEMEANOR",1023916,262006,"(40.885739104, -73.856548167)"
"11224",2015-04-23,"VIOLATION",986771,148698,"(40.574825477, -73.99092661)"
"10314",2015-04-23,"MISDEMEANOR",947291,158185,"(40.600788692, -74.133094316)"
"11379",2015-04-23,"MISDEMEANOR",1022107,205479,"(40.730596278, -73.863409224)"
"10453",2015-04-23,"MISDEMEANOR",1011725,252317,"(40.859192159, -73.900676971)"
"10462",2015-04-23,"FELONY",1022653,254976,"(40.866449531, -73.861156134)"
"10031",2015-04-23,"MISDEMEANOR",998004,240509,"(40.82681469, -73.950303765)"
"10012",2015-04-23,"MISDEMEANOR",984278,205026,"(40.729433913, -73.999900423)"
"11432",2015-04-23,"FELONY",1042933,200149,"(40.71585311, -73.788313437)"
"10457",2015-04-23,"VIOLATION",1012421,247440,"(40.845804055, -73.898181366)"
"11232",2015-04-23,"MISDEMEANOR",985243,182504,"(40.667616209, -73.996421975)"
"10470",2015-04-23,"MISDEMEANOR",1026235,269439,"(40.906129566, -73.84811484)"
"10452",2015-04-23,"FELONY",1005834,245441,"(40.840335944, -73.921995564)"
"11226",2015-04-23,"MISDEMEANOR",997629,172369,"(40.639787794, -73.951794247)"
"10031",2015-04-23,"MISDEMEANOR",998135,240747,"(40.827467727, -73.949829926)"
"10011",2015-04-23,"VIOLATION",983209,210028,"(40.743163108, -74.003758198)"
"11203",2015-04-23,"FELONY",1003814,180663,"(40.662541515, -73.929484416)"
"11234",2015-04-23,"FELONY",1015532,169463,"(40.631766312, -73.887299705)"
"11233",2015-04-23,"MISDEMEANOR",1003393,183441,"(40.670167427, -73.930993992)"
"10031",2015-04-23,"MISDEMEANOR",998638,241655,"(40.829959123, -73.948010459)"
"11421",2015-04-23,"MISDEMEANOR",1020613,189044,"(40.685492402, -73.868888487)"
"10016",2015-04-23,"MISDEMEANOR",988341,212669,"(40.750411107, -73.985236286)"
"10039",2015-04-23,"MISDEMEANOR",1001282,240339,"(40.826342376, -73.938459716)"
"10035",2015-04-23,"MISDEMEANOR",1001108,231977,"(40.803391359, -73.939109432)"
"10474",2015-04-23,"MISDEMEANOR",1014216,238784,"(40.822039935, -73.891732267)"
"11101",2015-04-23,"FELONY",1005388,214673,"(40.755887261, -73.923704282)"
"10031",2015-04-23,"MISDEMEANOR",998512,241428,"(40.829336277, -73.948466242)"
"10453",2015-04-23,"MISDEMEANOR",1005772,252600,"(40.859985428, -73.922196656)"
"10309",2015-04-23,"MISDEMEANOR",924977,141625,"(40.555213728, -74.213303683)"
"10035",2015-04-23,"MISDEMEANOR",1001575,232339,"(40.804384046, -73.937421669)"
"10026",2015-04-23,"VIOLATION",998179,232401,"(40.804560226, -73.949688259)"
"10007",2015-04-23,"MISDEMEANOR",982275,199605,"(40.714554354, -74.007125746)"
"10461",2015-04-23,"VIOLATION",1030624,245115,"(40.839345786, -73.832405408)"
"10460",2015-04-23,"FELONY",1014339,248964,"(40.849980657, -73.891242196)"
"11221",2015-04-23,"VIOLATION",1009133,190954,"(40.690774629, -73.910274482)"
"10474",2015-04-23,"FELONY",1015115,238137,"(40.82026101, -73.888487099)"
"11104",2015-04-23,"FELONY",1008407,209796,"(40.742493397, -73.91282479)"
"10002",2015-04-23,"VIOLATION",986932,200530,"(40.717093072, -73.99032646)"
"10464",2015-04-23,"MISDEMEANOR",1033597,255731,"(40.868467378, -73.821582846)"
"10003",2015-04-23,"MISDEMEANOR",987103,207735,"(40.736868993, -73.989706546)"
"10454",2015-04-23,"FELONY",1004544,235022,"(40.811741818, -73.926689213)"
"10472",2015-04-23,"MISDEMEANOR",1022678,243888,"(40.836016182, -73.8611293)"
"11226",2015-04-23,"MISDEMEANOR",995258,174824,"(40.646529505, -73.960333425)"
"11378",2015-04-23,"VIOLATION",1011191,201795,"(40.720524581, -73.902810063)"
"10463",2015-04-23,"MISDEMEANOR",1009272,261928,"(40.88557869, -73.909508879)"
"11221",2015-04-23,"VIOLATION",1009229,191300,"(40.691724048, -73.909927029)"
"10035",2015-04-23,"FELONY",1004138,226326,"(40.787874599, -73.928181646)"
"11216",2015-04-23,"MISDEMEANOR",997666,184328,"(40.672612574, -73.95163714)"
"11369",2015-04-23,"FELONY",1017110,216086,"(40.759729791, -73.881387106)"
"10033",2015-04-23,"FELONY",1001192,249341,"(40.851050423, -73.938762176)"
"10002",2015-04-23,"MISDEMEANOR",986618,207098,"(40.735120728, -73.991456867)"
"10458",2015-04-23,"MISDEMEANOR",1014472,254004,"(40.863813486, -73.890738734)"
"11224",2015-04-23,"MISDEMEANOR",987115,148402,"(40.574012911, -73.98968844)"
"10467",2015-04-23,"MISDEMEANOR",1016782,260544,"(40.881755556, -73.882355561)"
"10011",2015-04-23,"VIOLATION",983621,211703,"(40.747760603, -74.002271534)"
"10028",2015-04-23,"MISDEMEANOR",998973,222849,"(40.778341271, -73.946841175)"
"10314",2015-04-23,"MISDEMEANOR",937122,149254,"(40.576226678, -74.169651483)"
"10455",2015-04-23,"FELONY",1008500,237822,"(40.81941706, -73.912388023)"
"11429",2015-04-23,"VIOLATION",1058042,198812,"(40.712070263, -73.733825486)"
"11355",2015-04-23,"MISDEMEANOR",1030234,215251,"(40.757379417, -73.834019371)"
"10065",2015-04-23,"FELONY",994203,217987,"(40.765003007, -73.964071391)"
"10022",2015-04-23,"MISDEMEANOR",992896,213441,"(40.752526772, -73.968795471)"
"10065",2015-04-23,"MISDEMEANOR",995213,217576,"(40.763873723, -73.96042599)"
"11427",2015-04-23,"MISDEMEANOR",1049820,208500,"(40.73872613, -73.763388611)"
"11238",2015-04-23,"MISDEMEANOR",995771,180988,"(40.663447686, -73.958474269)"
"10032",2015-04-23,"MISDEMEANOR",1001861,246956,"(40.844502992, -73.936350245)"
"10451",2015-04-23,"FELONY",1004749,240880,"(40.827819901, -73.925930756)"
"10010",2015-04-23,"MISDEMEANOR",986177,209816,"(40.742581073, -73.993047372)"
"11416",2015-04-23,"MISDEMEANOR",1026952,188608,"(40.684267372, -73.846034956)"
"11430",2015-04-23,"MISDEMEANOR",1052782,182295,"(40.666777375, -73.752966803)"
"11419",2015-04-23,"VIOLATION",1034900,186937,"(40.679638953, -73.817390253)"
"10305",2015-04-23,"VIOLATION",961194,163266,"(40.61478207, -74.083045677)"
"10032",2015-04-23,"VIOLATION",1001795,246381,"(40.842924917, -73.936590291)"
"11207",2015-04-23,"FELONY",1013591,183218,"(40.669527419, -73.894232834)"
"11214",2015-04-23,"MISDEMEANOR",987120,160670,"(40.607686119, -73.989665233)"
"10025",2015-04-23,"FELONY",995236,232195,"(40.803998961, -73.960319058)"
"11215",2015-04-23,"VIOLATION",989916,180044,"(40.660862296, -73.979579271)"
"00083",2015-04-23,"MISDEMEANOR",991582,227990,"(40.792461167, -73.973522215)"
"11233",2015-04-23,"MISDEMEANOR",1002408,185867,"(40.676828327, -73.934538222)"
"10456",2015-04-23,"MISDEMEANOR",1008371,242068,"(40.831071471, -73.912838827)"
"10037",2015-04-23,"VIOLATION",1000962,235372,"(40.812709972, -73.939628341)"
"10001",2015-04-23,"MISDEMEANOR",987220,212676,"(40.750430768, -73.989282176)"
"10456",2015-04-23,"FELONY",1007821,243863,"(40.835999713, -73.914819974)"
"10312",2015-04-23,"VIOLATION",934857,138887,"(40.547758987, -74.177729226)"
"10032",2015-04-23,"VIOLATION",1000936,248509,"(40.848767316, -73.939689594)"
"11226",2015-04-23,"MISDEMEANOR",997668,173566,"(40.643073243, -73.951651343)"
"11239",2015-04-23,"MISDEMEANOR",1020754,176732,"(40.651698159, -73.868446756)"
"10029",2015-04-23,"MISDEMEANOR",998402,227099,"(40.790007322, -73.94889393)"
"10465",2015-04-23,"FELONY",1032876,239871,"(40.824940427, -73.824304694)"
"11224",2015-04-23,"MISDEMEANOR",994324,149537,"(40.577123003, -73.963736873)"
"11219",2015-04-23,"MISDEMEANOR",985680,170901,"(40.635768434, -73.994849178)"
"10463",2015-04-23,"MISDEMEANOR",1009690,257590,"(40.873671035, -73.908013649)"
"11101",2015-04-23,"MISDEMEANOR",1000199,208785,"(40.739737065, -73.942447825)"
"10456",2015-04-23,"MISDEMEANOR",1008560,244078,"(40.836587823, -73.912148581)"
"10002",2015-04-23,"MISDEMEANOR",985958,199948,"(40.715495863, -73.993840194)"
"10454",2015-04-23,"FELONY",1005041,234533,"(40.810398494, -73.924895311)"
"11419",2015-04-23,"VIOLATION",1034673,190189,"(40.68856623, -73.818184332)"
"10304",2015-04-23,"MISDEMEANOR",961223,170637,"(40.635013991, -74.082966369)"
"10463",2015-04-23,"MISDEMEANOR",1010914,260940,"(40.882862131, -73.90357449)"
"11217",2015-04-23,"MISDEMEANOR",990421,188642,"(40.684461543, -73.97775121)"
"11207",2015-04-23,"VIOLATION",1017482,180449,"(40.661913385, -73.880220199)"
"11355",2015-04-23,"FELONY",1032051,217053,"(40.7623158, -73.827448002)"
"10040",2015-04-23,"FELONY",1006208,255072,"(40.866769245, -73.920612362)"
"11372",2015-04-23,"MISDEMEANOR",1019342,213254,"(40.751948102, -73.873345074)"
"10027",2015-04-23,"FELONY",998178,238002,"(40.819933413, -73.94968025)"
"11213",2015-04-23,"MISDEMEANOR",1000251,182667,"(40.668049205, -73.942322232)"
"11694",2015-04-23,"FELONY",1029733,150659,"(40.580091723, -73.83626355)"
"11694",2015-04-23,"MISDEMEANOR",1029733,150659,"(40.580091723, -73.83626355)"
"10001",2015-04-23,"FELONY",986258,213675,"(40.753173041, -73.992753912)"
"11373",2015-04-23,"MISDEMEANOR",1018767,207199,"(40.735330916, -73.875451472)"
"10013",2015-04-23,"MISDEMEANOR",984537,203348,"(40.724828205, -73.99896601)"
"10453",2015-04-23,"MISDEMEANOR",1009954,252278,"(40.859090449, -73.907079433)"
"10453",2015-04-23,"MISDEMEANOR",1007249,248726,"(40.849348731, -73.916870405)"
"10009",2015-04-23,"FELONY",989880,204204,"(40.727175932, -73.979688839)"
"10458",2015-04-23,"MISDEMEANOR",1014334,253189,"(40.86157703, -73.891241309)"
"11355",2015-04-23,"MISDEMEANOR",1034809,217261,"(40.762871364, -73.817490556)"
"11233",2015-04-23,"VIOLATION",1007915,183325,"(40.669838101, -73.914693322)"
"10022",2015-04-23,"VIOLATION",991136,216659,"(40.761360909, -73.975144537)"
"11379",2015-04-23,"MISDEMEANOR",1022107,205479,"(40.730596278, -73.863409224)"
"10035",2015-04-23,"VIOLATION",1002218,232451,"(40.804690172, -73.935098784)"
"10075",2015-04-23,"MISDEMEANOR",995473,219547,"(40.769283281, -73.959484123)"
"10013",2015-04-23,"MISDEMEANOR",983469,204229,"(40.727246307, -74.002819239)"
"11226",2015-04-23,"MISDEMEANOR",995957,177431,"(40.653684258, -73.957810011)"
"11434",2015-04-23,"FELONY",1046083,182916,"(40.668531196, -73.777108623)"
"11234",2015-04-23,"MISDEMEANOR",1010618,172976,"(40.641424735, -73.904989956)"
"11373",2015-04-23,"MISDEMEANOR",1019164,210169,"(40.743481264, -73.874003537)"
"10461",2015-04-23,"MISDEMEANOR",1031121,251009,"(40.855520429, -73.830568051)"
"10460",2015-04-23,"MISDEMEANOR",1021492,246507,"(40.843209649, -73.865400749)"
"11208",2015-04-23,"MISDEMEANOR",1018747,183640,"(40.670667125, -73.875644318)"
"10036",2015-04-23,"VIOLATION",987078,215157,"(40.757240531, -73.989793637)"
"10463",2015-04-23,"MISDEMEANOR",1009690,257590,"(40.873671035, -73.908013649)"
"11210",2015-04-23,"MISDEMEANOR",999240,169262,"(40.63125716, -73.945996398)"
"11373",2015-04-23,"MISDEMEANOR",1017924,209230,"(40.740908753, -73.878483154)"
"11232",2015-04-23,"FELONY",987912,182858,"(40.668587159, -73.986800834)"
"10013",2015-04-23,"FELONY",985727,203571,"(40.725440168, -73.994672683)"
"10075",2015-04-23,"FELONY",996497,220663,"(40.772345052, -73.95578524)"
"11211",2015-04-23,"FELONY",1000919,195652,"(40.703688826, -73.939882154)"
"10075",2015-04-23,"MISDEMEANOR",996497,220663,"(40.772345052, -73.95578524)"
"10035",2015-04-23,"FELONY",1001575,232339,"(40.804384046, -73.937421669)"
"11235",2015-04-23,"FELONY",996358,149806,"(40.577858811, -73.956414362)"
"10009",2015-04-23,"MISDEMEANOR",989237,204560,"(40.728153451, -73.98200847)"
"11239",2015-04-23,"MISDEMEANOR",1020754,176732,"(40.651698159, -73.868446756)"
"11207",2015-04-23,"VIOLATION",1012376,181817,"(40.665685931, -73.898618514)"
"11101",2015-04-23,"MISDEMEANOR",1006432,215383,"(40.757833473, -73.919933646)"
"11215",2015-04-23,"MISDEMEANOR",990242,178571,"(40.656819019, -73.978405565)"
"11239",2015-04-23,"MISDEMEANOR",1020709,178933,"(40.657739603, -73.868597031)"
"10006",2015-04-23,"MISDEMEANOR",981309,197980,"(40.710093847, -74.01060963)"
"11429",2015-04-23,"MISDEMEANOR",1053479,201782,"(40.720259049, -73.7502541)"
"11355",2015-04-23,"MISDEMEANOR",1031682,214999,"(40.756680093, -73.828794516)"
"11207",2015-04-23,"MISDEMEANOR",1012978,180773,"(40.662818451, -73.896452996)"
"11434",2015-04-23,"MISDEMEANOR",1046083,182916,"(40.668531196, -73.777108623)"
"11211",2015-04-23,"VIOLATION",1000818,200538,"(40.717099925, -73.940234404)"
"10458",2015-04-23,"VIOLATION",1012074,252435,"(40.85951494, -73.899414818)"
"10016",2015-04-23,"MISDEMEANOR",991108,212925,"(40.75111205, -73.975249419)"
"00083",2015-04-23,"MISDEMEANOR",992524,228697,"(40.794400859, -73.970119349)"
"10454",2015-04-23,"FELONY",1009374,235406,"(40.812783376, -73.909239373)"
"11373",2015-04-23,"FELONY",1020030,212188,"(40.749019446, -73.870867574)"
"11221",2015-04-23,"MISDEMEANOR",1003491,190947,"(40.690769479, -73.930619288)"
"10454",2015-04-23,"MISDEMEANOR",1006552,235787,"(40.813836689, -73.919432759)"
"10451",2015-04-23,"FELONY",1003608,241656,"(40.829952373, -73.930051383)"
"11201",2015-04-23,"FELONY",988175,190975,"(40.690866375, -73.985848057)"
"11433",2015-04-23,"FELONY",1044595,196245,"(40.705126407, -73.782353097)"
"10466",2015-04-23,"FELONY",1024369,261968,"(40.885632759, -73.854910109)"
"10463",2015-04-23,"MISDEMEANOR",1010914,260940,"(40.882862131, -73.90357449)"
"11691",2015-04-23,"VIOLATION",1052081,159100,"(40.603117667, -73.755726809)"
"10455",2015-04-23,"MISDEMEANOR",1007034,236608,"(40.816088874, -73.917688689)"
"10031",2015-04-23,"FELONY",997924,240234,"(40.826060017, -73.950593392)"
"11211",2015-04-23,"FELONY",997868,200028,"(40.715705129, -73.950877199)"
"10029",2015-04-23,"VIOLATION",1000020,228489,"(40.793819759, -73.943047538)"
"10473",2015-04-23,"FELONY",1020325,240688,"(40.827243034, -73.86964983)"
"11221",2015-04-23,"MISDEMEANOR",1000504,191586,"(40.692529376, -73.941388727)"
"10458",2015-04-23,"MISDEMEANOR",1014730,253814,"(40.863291107, -73.889806842)"
"11204",2015-04-23,"MISDEMEANOR",990817,167525,"(40.626499707, -73.976343948)"
"10301",2015-04-23,"VIOLATION",962770,173766,"(40.643606312, -74.077402584)"
"10467",2015-04-23,"MISDEMEANOR",1020990,256795,"(40.871449204, -73.867158697)"
"10310",2015-04-23,"VIOLATION",953722,170546,"(40.634741538, -74.109991595)"
"10467",2015-04-23,"MISDEMEANOR",1021659,256781,"(40.871407969, -73.86473984)"
"11203",2015-04-23,"MISDEMEANOR",999402,175400,"(40.64810438, -73.945398972)"
"10458",2015-04-23,"FELONY",1013078,254156,"(40.864235342, -73.895777855)"
"11373",2015-04-23,"FELONY",1020182,206551,"(40.733546682, -73.870349101)"
"11428",2015-04-23,"MISDEMEANOR",1055343,205070,"(40.729268992, -73.743494925)"
"10001",2015-04-23,"FELONY",987636,212439,"(40.749780113, -73.987780874)"
"10027",2015-04-23,"MISDEMEANOR",1000186,239141,"(40.823056252, -73.942422738)"
"10312",2015-04-23,"MISDEMEANOR",941853,135016,"(40.537170038, -74.152531751)"
"10458",2015-04-23,"MISDEMEANOR",1012887,253829,"(40.863338448, -73.896469785)"
"11214",2015-04-23,"MISDEMEANOR",983955,156040,"(40.594978166, -74.00106367)"
"11214",2015-04-23,"MISDEMEANOR",983955,156040,"(40.594978166, -74.00106367)"
"10314",2015-04-23,"MISDEMEANOR",952566,162412,"(40.612411365, -74.114118394)"
"10036",2015-04-23,"VIOLATION",989202,217133,"(40.762663211, -73.982125494)"
"10468",2015-04-23,"FELONY",1009227,259722,"(40.879524036, -73.909679849)"
"11204",2015-04-23,"MISDEMEANOR",990257,162043,"(40.611453152, -73.978366214)"
"00083",2015-04-23,"MISDEMEANOR",992062,228791,"(40.794659285, -73.971787782)"
"11208",2015-04-23,"MISDEMEANOR",1020034,185419,"(40.675544968, -73.870995416)"
"10119",2015-04-23,"MISDEMEANOR",986454,213102,"(40.751600255, -73.992046671)"
"10009",2015-04-23,"FELONY",987759,202608,"(40.722796394, -73.987342076)"
"11230",2015-04-23,"MISDEMEANOR",992596,164037,"(40.616924377, -73.969939446)"
"11217",2015-04-23,"MISDEMEANOR",989096,190491,"(40.68953745, -73.982527317)"
"10009",2015-04-23,"FELONY",991391,203282,"(40.724644175, -73.974238244)"
"10456",2015-04-23,"FELONY",1009320,244794,"(40.838550909, -73.909399374)"
"10027",2015-04-23,"VIOLATION",998848,236397,"(40.815527057, -73.947263063)"
"11207",2015-04-23,"MISDEMEANOR",1009743,191335,"(40.691818649, -73.908073411)"
"11207",2015-04-23,"FELONY",1007722,180904,"(40.66319351, -73.915397481)"
"10002",2015-04-23,"FELONY",986690,206267,"(40.732839818, -73.991197366)"
"10451",2015-04-23,"MISDEMEANOR",1004680,239996,"(40.825393733, -73.92618277)"
"11211",2015-04-23,"MISDEMEANOR",1004937,195338,"(40.702818489, -73.925391595)"
"11211",2015-04-23,"FELONY",1004937,195338,"(40.702818489, -73.925391595)"
"11233",2015-04-23,"VIOLATION",1010877,182683,"(40.668067542, -73.904018382)"
"11432",2015-04-23,"VIOLATION",1046709,198280,"(40.710697315, -73.774709618)"
"00083",2015-04-23,"FELONY",992489,229628,"(40.796956235, -73.970244611)"
"11233",2015-04-23,"FELONY",1007763,185203,"(40.674993193, -73.915234704)"
"10454",2015-04-23,"MISDEMEANOR",1006552,235787,"(40.813836689, -73.919432759)"
"10013",2015-04-23,"MISDEMEANOR",984994,203338,"(40.724800731, -73.997317247)"
"10029",2015-04-23,"MISDEMEANOR",1001241,228860,"(40.79483579, -73.938636915)"
"10458",2015-04-23,"FELONY",1013706,252409,"(40.859438284, -73.893515089)"
"11233",2015-04-23,"FELONY",1009804,184688,"(40.673573979, -73.90787865)"
"11233",2015-04-23,"FELONY",1007763,185203,"(40.674993193, -73.915234704)"
"11238",2015-04-23,"VIOLATION",992200,189041,"(40.685555288, -73.971336357)"
"10036",2015-04-23,"MISDEMEANOR",989202,217133,"(40.762663211, -73.982125494)"
"10021",2015-04-23,"FELONY",993755,220335,"(40.77144815, -73.965685339)"
"10453",2015-04-23,"MISDEMEANOR",1011095,253283,"(40.861845475, -73.902950605)"
"11366",2015-04-23,"VIOLATION",1047208,206245,"(40.73255571, -73.772835211)"
"11434",2015-04-23,"FELONY",1044780,182991,"(40.668746057, -73.781804926)"
"10314",2015-04-23,"MISDEMEANOR",934382,167742,"(40.626957395, -74.179651324)"
"10011",2015-04-23,"MISDEMEANOR",985162,212627,"(40.750296727, -73.99670988)"
"10032",2015-04-23,"MISDEMEANOR",1002124,247884,"(40.847049551, -73.935397213)"
"10467",2015-04-23,"MISDEMEANOR",1017901,260497,"(40.88162236, -73.878309148)"
"11203",2015-04-23,"MISDEMEANOR",999132,175384,"(40.648060922, -73.946371991)"
"10002",2015-04-23,"MISDEMEANOR",986618,207098,"(40.735120728, -73.991456867)"
"11217",2015-04-23,"MISDEMEANOR",990421,188642,"(40.684461543, -73.97775121)"
"11206",2015-04-23,"MISDEMEANOR",998891,191615,"(40.692611789, -73.947205219)"
"00083",2015-04-23,"VIOLATION",993963,229442,"(40.796444219, -73.964921227)"
"10467",2015-04-23,"FELONY",1022381,260534,"(40.881705694, -73.862107912)"
"10474",2015-04-23,"MISDEMEANOR",1016270,237030,"(40.817218497, -73.884319404)"
"10453",2015-04-23,"MISDEMEANOR",1010182,252599,"(40.859970831, -73.906253954)"
"10023",2015-04-23,"FELONY",989490,223942,"(40.781351975, -73.98108055)"
"11224",2015-04-23,"FELONY",988714,149821,"(40.577907127, -73.983931663)"
"10026",2015-04-23,"VIOLATION",997038,234081,"(40.809173087, -73.953806485)"
"10314",2015-04-23,"MISDEMEANOR",938676,153149,"(40.58692579, -74.164083716)"
"11373",2015-04-23,"MISDEMEANOR",1019840,206689,"(40.733926841, -73.871582398)"
"11207",2015-04-23,"MISDEMEANOR",1011546,185649,"(40.676206507, -73.901594812)"
